Pais,Codigo,Continente,Regiao,NivelDesenvolvimento,Ano,TempMediaAno,DifTempMediaAno,EmissaoCO2TonAno,DifEmissaoCO2TonAno
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,1999,19.28100021680196,-0.13433309396108228,5.1771424E7,2024896.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2000,18.77333362897237,-0.5076665878295898,5.0481496E7,-1289928.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2001,19.396249771118164,0.6229161421457938,4.8140692E7,-2340804.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2002,18.8565833568573,-0.5396664142608643,3.843858E7,-9702112.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2003,18.839333295822144,-0.01725006103515625,5.3581372E7,1.5142792E7
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2004,18.773250182469685,-0.06608311335245887,5.0384628E7,-3196744.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2005,18.74191661675771,-0.0313335657119751,4.9880828E7,-503800.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2006,18.744000156720478,0.0020835399627685547,5.2840384E7,2959556.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2007,19.041499972343445,0.2974998156229667,6.571848E7,1.2878096E7
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2008,19.16116664807002,0.11966667572657386,6.6877396E7,1158916.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2009,19.070083260536194,-0.09108338753382483,6.1562216E7,-5315180.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2010,20.709333340326946,1.6392500797907523,6.0716404E7,-845812.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2011,18.60700015227,-2.102333188056946,5.6139348E7,-4577056.0
Syria,SYR,Ásia,Ásia Oeste,Em desenvolvimento,2012,19.35758336385091,0.7505832115809099,4.3790056E7,-1.2349292E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1900,21.74258367220561,"",109920.0,""
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1901,21.363500038782757,-0.37908363342285156,175872.0,65952.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1902,21.959333260854084,0.5958332220713274,256480.0,80608.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1903,21.396166960398357,-0.5631663004557268,216176.0,-40304.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1904,21.24541672070821,-0.15075023969014723,219840.0,3664.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1905,21.61583336194356,0.37041664123535156,252816.0,32976.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1906,21.854666709899902,0.2388333479563407,274800.0,21984.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1907,21.642333030700684,-0.21233367919921875,359072.0,84272.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1908,21.71975016593933,0.07741713523864746,410368.0,51296.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1909,22.03783353169759,0.3180833657582589,487312.0,76944.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1910,21.643666585286457,-0.3941669464111328,615552.0,128240.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1911,21.645999828974407,0.0023332436879499596,677840.0,62288.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1912,21.72783311208089,0.08183328310648363,740128.0,62288.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1913,21.691499710083008,-0.03633340199788293,853712.0,113584.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1914,22.00616693496704,0.3146672248840332,919664.0,65952.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1915,22.32849995295207,0.3223330179850272,1014928.0,95264.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1916,21.83491651217143,-0.49358344078063965,1384992.0,370064.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1917,20.961249748865765,-0.8736667633056641,1799024.0,414032.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1918,21.285333315531414,0.3240835666656494,2143440.0,344416.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1919,21.756500085194904,0.47116676966349047,2909216.0,765776.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1920,21.726250012715656,-0.030250072479248047,3044784.0,135568.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1921,21.659833192825317,-0.06641681989033899,2755328.0,-289456.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1922,21.892666657765705,0.2328334649403878,3572400.0,817072.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1923,21.642250219980877,-0.25041643778482836,3832544.0,260144.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1924,21.70324993133545,0.060999711354572383,3993760.0,161216.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1925,21.326083501180012,-0.3771664301554374,4488400.0,494640.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1926,21.600416739781696,0.27433323860168457,4752208.0,263808.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1927,21.452916542689007,-0.1475001970926897,4928080.0,175872.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1928,21.880499998728435,0.4275834560394287,4202608.0,-725472.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1929,21.77566655476888,-0.1048334439595564,4191616.0,-10992.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1930,22.116416533788044,0.34074997901916504,4242912.0,51296.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1931,22.150583426157635,0.034166892369590585,3773920.0,-468992.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1932,21.61549997329712,-0.5350834528605155,3594384.0,-179536.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1933,21.96875023841858,0.35325026512145996,4195280.0,600896.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1934,21.5711665948232,-0.3975836435953788,4173296.0,-21984.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1935,22.03399968147278,0.462833086649578,4363824.0,190528.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1936,21.761333147684734,-0.27266653378804406,4733888.0,370064.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1937,22.360750039418537,0.599416891733803,5250512.0,516624.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1938,22.24416693051656,-0.11658310890197754,5899040.0,648528.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1939,21.679666837056477,-0.564500093460083,7181440.0,1282400.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1940,21.819250186284382,0.13958334922790527,7767680.0,586240.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1941,22.56641674041748,0.7471665541330985,7936224.0,168544.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1942,22.3758331934611,-0.19058354695637902,6419328.0,-1516896.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1943,21.91474986076355,-0.46108333269755164,6426656.0,7328.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1944,22.038333415985107,0.12358355522155762,4631296.0,-1795360.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1945,21.687666575113933,-0.35066684087117395,2187408.0,-2443888.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1946,22.594833374023438,0.907166798909504,2861584.0,674176.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1947,21.783333381017048,-0.8114999930063895,3620032.0,758448.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1948,22.329582850138348,0.5462494691212996,4539696.0,919664.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1949,22.364917119344074,0.0353342692057268,4473744.0,-65952.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1950,22.037749926249187,-0.32716719309488695,3784912.0,-688832.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1951,22.15666659673055,0.11891667048136156,4909760.0,1124848.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1952,22.57991663614909,0.4232500394185408,6393680.0,1483920.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1953,22.43991692860921,-0.13999970753987867,6474288.0,80608.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1954,22.614583174387615,0.17466624577840406,6488944.0,14656.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1955,22.01783339182536,-0.5967497825622559,7199760.0,710816.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1956,22.158832867940266,0.14099947611490649,7687072.0,487312.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1957,22.095499992370605,-0.06333287556966027,8185376.0,498304.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1958,22.228749831517536,0.13324983914693078,9574032.0,1388656.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1959,22.544999758402508,0.31624992688497144,1.0991355E7,1417323.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1960,22.497666835784912,-0.047332922617595585,1.1873904E7,882549.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1961,22.469499905904133,-0.02816692988077918,1.2528452E7,654548.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1962,22.00083335240682,-0.46866655349731445,1.4164804E7,1636352.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1963,22.033333381017048,0.03250002861022949,1.5108601E7,943797.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1964,22.398666779200237,0.3653333981831892,1.6907178E7,1798577.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1965,22.247416655222576,-0.15125012397766113,1.7844806E7,937628.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1966,22.718499819437664,0.4710831642150879,1.946159E7,1616784.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1967,21.99816640218099,-0.7203334172566755,2.1969914E7,2508324.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1968,21.72499990463257,-0.27316649754842004,2.4140616E7,2170702.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1969,22.091166655222576,0.3661667505900077,2.6290998E7,2150382.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1970,22.159833431243896,0.06866677602132043,2.8734024E7,2443026.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1971,21.947583357493084,-0.21225007375081262,3.1475358E7,2741334.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1972,22.089500268300373,0.1419169108072893,3.5872496E7,4397138.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1973,22.485083262125652,0.39558299382527906,4.0246388E7,4373892.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1974,22.218083143234253,-0.2670001188913993,3.9311772E7,-934616.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1975,22.370999972025555,0.15291682879130164,4.3456896E7,4145124.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1976,21.930583238601685,-0.44041673342387,5.6053712E7,1.2596816E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1977,22.528000275293987,0.5974170366923026,6.1016316E7,4962604.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1978,22.26141659418742,-0.2665836811065674,7.0836168E7,9819852.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1979,22.357500076293945,0.09608348210652551,7.5499208E7,4663040.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1980,22.484333435694378,0.1268333594004325,8.3119368E7,7620160.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1981,22.19766656557719,-0.2866668701171875,7.4566952E7,-8552416.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1982,22.1922500928243,-0.005416472752891366,7.4854008E7,287056.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1983,22.477166652679443,0.2849165598551444,8.2467336E7,7613328.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1984,21.960583527882893,-0.5165831247965507,8.4139544E7,1672208.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1985,22.100666681925457,0.14008315404256422,8.3917504E7,-222040.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1986,21.91058349609375,-0.1900831858317069,9.3410968E7,9493464.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1987,22.505666732788086,0.5950832366943359,9.7123416E7,3712448.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1988,22.321333408355713,-0.18433332443237305,1.11817888E8,1.4694472E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1989,22.184250036875408,-0.1370833714803048,1.21692128E8,9874240.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1990,22.47274986902873,0.2884998321533203,1.21905296E8,213168.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1991,22.612916787465412,0.14016691843668383,1.3300492E8,1.1099624E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1992,22.12483326594035,-0.48808352152506274,1.43345696E8,1.0340776E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1993,22.489333311716717,0.3645000457763672,1.54835504E8,1.1489808E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1994,22.82508357365926,0.3357502619425432,1.618216E8,6986096.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1995,22.170250097910564,-0.6548334757486955,1.72111536E8,1.0289936E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1996,22.34791644414266,0.17766634623209399,1.80341936E8,8230400.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1997,22.48866669336955,0.1407502492268904,1.94304496E8,1.396256E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1998,23.44558350245158,0.9569168090820312,1.97853168E8,3548672.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,1999,22.692499955495197,-0.7530835469563826,2.05222256E8,7369088.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2000,22.704500039418537,0.012000083923339844,2.17185728E8,1.1963472E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2001,22.79616657892863,0.09166653951009351,2.26210544E8,9024816.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2002,23.13600031534831,0.33983373641967773,2.35733792E8,9523248.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2003,22.885666688283283,-0.25033362706502515,2.44506464E8,8772672.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2004,22.638000170389812,-0.24766651789347094,2.58455616E8,1.3949152E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2005,22.529083569844563,-0.10891660054524976,2.57108096E8,-1347520.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2006,23.120916684468586,0.5918331146240234,2.64807472E8,7699376.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2007,23.054166475931805,-0.06675020853678149,2.75536608E8,1.0729136E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2008,22.71441658337911,-0.33974989255269605,2.59361952E8,-1.6174656E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2009,22.88516664505005,0.1707500616709403,2.46456176E8,-1.2905776E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2010,22.745333353678387,-0.13983329137166223,2.67875424E8,2.1419248E7
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2011,22.2717498143514,-0.47358353932698805,2.6693592E8,-939504.0
Taiwan,TWN,Ásia,Ásia Leste,Em desenvolvimento,2012,22.55833339691162,0.28658358256022254,2.56004176E8,-1.0931744E7
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1959,4.220750073591868,-0.41324989994366934,3007313.5,""
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1960,3.9755000472068787,-0.24525002638498972,3130958.0,123644.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1961,4.581583375732104,0.6060833285252256,3228752.0,97794.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1962,4.1794165670871735,-0.4021668086449308,3388617.8,159865.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1963,5.053166761994362,0.8737501949071884,3634063.2,245445.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1964,3.3668333664536476,-1.6863333955407143,3864810.5,230747.25
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1965,4.235333226000269,0.8684998595466213,4099729.2,234918.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1966,4.5113332370917005,0.2760000110914316,4329431.0,229701.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1967,3.8840001026789346,-0.627333134412766,4527009.0,197578.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1968,4.14808335651954,0.26408325384060527,4654160.0,127151.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1969,3.3562500377496085,-0.7918333187699313,4847013.5,192853.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1970,4.8730001002550125,1.516750062505404,5098081.0,251067.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1971,5.147166684269905,0.2741665840148926,5412534.0,314453.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1972,3.014166737906635,-2.1329999463632703,5697317.5,284783.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1973,4.600416752199332,1.5862500142926974,5940702.5,243385.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1974,3.670083204905192,-0.9303335472941403,6169871.0,229168.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1975,3.8556665082772574,0.18558330337206552,6488521.0,318650.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1976,3.793333331743876,-0.06233317653338144,6736551.5,248030.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1977,4.66649982581536,0.8731664940714841,6963984.0,227432.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1978,4.381750106811523,-0.2847497190038366,7201259.5,237275.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1979,4.606083333492279,0.22433322668075562,7259087.5,57828.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1980,5.14099998275439,0.5349166492621107,7543154.5,284067.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1981,5.003333359956741,-0.1376666227976484,7400173.5,-142981.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1982,4.131083230177562,-0.8722501297791796,7540008.0,139834.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1983,4.919749960303307,0.7886667301257448,7647666.0,107658.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1984,4.026750127474467,-0.8929998328288393,7716125.5,68459.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1985,5.025833348433177,0.9990832209587097,8321724.5,605599.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1986,4.550249993801117,-0.47558335463206003,8343396.0,21671.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1987,4.624666661024094,0.07441666722297668,8694201.0,350805.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1988,5.3162500361601515,0.6915833751360578,8932339.0,238138.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1989,4.0362499703963595,-1.280000065763792,8744083.0,-188256.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1990,5.199333359797795,1.1630833894014359,8197125.5,-546957.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1991,4.489333351453145,-0.7100000083446503,7903715.0,-293410.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1992,4.430499931176503,-0.058833420276641846,7294624.5,-609090.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1993,4.142666618029277,-0.2878333131472264,5161394.5,-2133230.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1994,4.720250082512696,0.5775834644834195,2347446.2,-2813948.2
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1995,4.808666706085205,0.08841662357250879,2442888.0,95441.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1996,4.275333285331726,-0.533333420753479,2822485.2,379597.25
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1997,5.4524166857202845,1.1770834003885584,2148921.2,-673564.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1998,5.116416521370411,-0.33600016434987356,2494409.0,345487.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,1999,5.425000011920929,0.30858349055051804,2515545.5,21136.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2000,5.392583345373471,-0.03241666654745767,2232074.0,-283471.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2001,5.7181667139132815,0.3255833685398102,2285489.2,53415.25
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2002,5.291249990463257,-0.4269167234500246,1872934.2,-412555.0
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2003,4.890166540940602,-0.4010834495226545,2062191.5,189257.25
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2004,5.838083475828171,0.9479169348875685,2547275.2,485083.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2005,5.184500147898992,-0.6535833279291792,2421168.5,-126106.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2006,5.5313333583374815,0.3468332104384899,2634138.8,212970.25
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2007,5.441166743636131,-0.09016661470135023,3204293.5,570154.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2008,5.17466660340627,-0.26650014022986124,2885313.0,-318980.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2009,5.096916705369949,-0.07774989803632071,2434691.2,-450621.75
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2010,5.564083469410737,0.4671667640407877,2517762.8,83071.5
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2011,5.351583143075307,-0.21250032633543015,2320034.5,-197728.25
Tajikistan,TJK,Ásia,Ásia Central,Em desenvolvimento,2012,4.337583363056183,-1.013999780019124,2906292.2,586257.75
Tanzania,TZA,África,África Leste,Em desenvolvimento,1970,22.3710831006368,-0.31350040435791016,1765364.5,""
Tanzania,TZA,África,África Leste,Em desenvolvimento,1971,21.967416763305664,-0.4036663373311349,2461494.8,696130.25
Tanzania,TZA,África,África Leste,Em desenvolvimento,1972,22.404083569844563,0.43666680653889856,2164473.0,-297021.75
Tanzania,TZA,África,África Leste,Em desenvolvimento,1973,22.443416754404705,0.03933318456014234,3182738.2,1018265.25
Tanzania,TZA,África,África Leste,Em desenvolvimento,1974,22.136749744415283,-0.30666700998942176,2303467.2,-879271.0
Tanzania,TZA,África,África Leste,Em desenvolvimento,1975,22.278250058492024,0.14150031407674035,2281602.2,-21865.0
Tanzania,TZA,África,África Leste,Em desenvolvimento,1976,22.43191655476888,0.15366649627685547,2785968.5,504366.25
Tanzania,TZA,África,África Leste,Em desenvolvimento,1977,22.58733336130778,0.1554168065389021,2007622.0,-778346.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,1978,22.36091677347819,-0.22641658782958984,2197324.5,189702.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,1979,22.401916821797688,0.04100004831949633,2062790.1,-134534.38
Tanzania,TZA,África,África Leste,Em desenvolvimento,1980,22.652916590372723,0.2509997685750349,1873661.0,-189129.12
Tanzania,TZA,África,África Leste,Em desenvolvimento,1981,22.47824986775716,-0.17466672261556226,2106825.0,233164.0
Tanzania,TZA,África,África Leste,Em desenvolvimento,1982,22.563583374023438,0.08533350626627723,2148299.8,41474.75
Tanzania,TZA,África,África Leste,Em desenvolvimento,1983,23.116333325703938,0.5527499516805001,2196304.2,48004.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,1984,22.410666624704998,-0.7056667009989397,2346982.5,150678.25
Tanzania,TZA,África,África Leste,Em desenvolvimento,1985,22.369500160217285,-0.04116646448771277,2337900.2,-9082.25
Tanzania,TZA,África,África Leste,Em desenvolvimento,1986,22.57775004704793,0.2082498868306466,2277593.0,-60307.25
Tanzania,TZA,África,África Leste,Em desenvolvimento,1987,23.094000180562336,0.5162501335144043,2367509.5,89916.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,1988,22.922083218892414,-0.17191696166992188,2271686.0,-95823.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,1989,22.308000087738037,-0.6140831311543771,2161598.5,-110087.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,1990,22.714333216349285,0.40633312861124793,2217225.2,55626.75
Tanzania,TZA,África,África Leste,Em desenvolvimento,1991,22.691166559855144,-0.023166656494140625,2348795.0,131569.75
Tanzania,TZA,África,África Leste,Em desenvolvimento,1992,22.803000291188557,0.11183373133341235,2275180.5,-73614.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,1993,22.69000021616618,-0.11300007502237719,2545982.2,270801.75
Tanzania,TZA,África,África Leste,Em desenvolvimento,1994,22.862416744232178,0.17241652806599816,2375036.5,-170945.75
Tanzania,TZA,África,África Leste,Em desenvolvimento,1995,23.00641695658366,0.1440002123514823,3496269.8,1121233.2
Tanzania,TZA,África,África Leste,Em desenvolvimento,1996,22.75666681925456,-0.24975013732910156,3392183.8,-104086.0
Tanzania,TZA,África,África Leste,Em desenvolvimento,1997,22.948749860127766,0.19208304087320727,2822982.8,-569201.0
Tanzania,TZA,África,África Leste,Em desenvolvimento,1998,23.05816666285197,0.10941680272420484,2481493.5,-341489.25
Tanzania,TZA,África,África Leste,Em desenvolvimento,1999,22.64816649754842,-0.41000016530355055,2457880.2,-23613.25
Tanzania,TZA,África,África Leste,Em desenvolvimento,2000,22.791583220163982,0.14341672261556226,2570946.8,113066.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,2001,22.74750010172526,-0.0440831184387207,3039606.2,468659.5
Tanzania,TZA,África,África Leste,Em desenvolvimento,2002,23.001750151316326,0.25425004959106445,3486963.0,447356.75
Tanzania,TZA,África,África Leste,Em desenvolvimento,2003,23.28108294804891,0.27933279673258227,3686227.0,199264.0
